id_venta,fecha,cliente,ciudad,producto,categoria,cantidad,precio_unitario,total_venta,metodo_pago
10082,2024-09-22,Olivia Torrents Carranza,Granada,Disco SSD,Oficina,9,592.96,5336.64,Efectivo
10083,2023-07-18,Manuelita Uribe Aguirre,Badajoz,Monitor,Periféricos,5,1478.6,7393.0,PayPal
10084,2024-12-18,Dimas Ramón Piñol,Ciudad,Laptop,Tecnología,9,1961.89,17657.01,PayPal
10085,2025-04-04,Julián Trillo-Suárez,Teruel,Teclado,Oficina,4,1208.8,4835.2,Tarjeta
10086,2023-06-25,Luisina Segarra,Las Palmas,Monitor,Accesorios,4,1979.32,7917.28,Transferencia
10087,2023-11-29,Óscar Pavón,León,Monitor,Accesorios,5,434.19,2170.95,Efectivo
10088,2025-02-18,Teo del Calzada,Melilla,Mouse,Tecnología,10,922.22,9222.2,PayPal
10089,2023-06-15,Concepción Dulce Beltrán Palacios,Pontevedra,Laptop,Accesorios,6,654.67,3928.02,Tarjeta
10090,2025-04-03,Alba Pinedo Becerra,Albacete,Teclado,Tecnología,8,85.7,685.6,PayPal
10091,2024-06-15,Bonifacio Tenorio Recio,Salamanca,Auriculares,Tecnología,10,1885.6,18856.0,Efectivo
10092,2025-01-02,Valentín Montesinos,Pontevedra,Laptop,Periféricos,7,1906.75,13347.25,Transferencia
10093,2024-01-05,Andrea Marti Bayona,Baleares,Disco SSD,Oficina,10,1416.08,14160.8,Transferencia
10094,2025-03-12,Moisés Wálter Arribas Casas,Ourense,Disco SSD,Accesorios,1,1080.89,1080.89,Tarjeta
10095,2023-02-05,Armando Beltran Somoza,Córdoba,Disco SSD,Periféricos,4,1764.2,7056.8,Tarjeta
10096,2024-10-02,Álvaro Galindo,Las Palmas,Impresora,Tecnología,8,1698.41,13587.28,Tarjeta
10097,2024-01-06,Cirino Gibert Simó,Badajoz,Memoria RAM,Accesorios,7,1374.27,9619.89,Efectivo
10098,2024-08-08,Norberto de Aranda,Albacete,Mouse,Accesorios,6,1267.46,7604.76,Transferencia
10099,2023-09-17,Manolo Bermejo Cáceres,Ávila,Monitor,Oficina,5,80.93,404.65,Tarjeta
10100,2025-02-05,Paulina Montero Arce,Baleares,Laptop,Accesorios,2,1071.3,2142.6,Efectivo
10101,2024-01-17,Heliodoro Estévez Carretero,Las Palmas,Memoria RAM,Tecnología,7,1780.23,12461.61,Tarjeta
10102,2024-05-31,Heriberto Pavón Melero,Guadalajara,Webcam,Periféricos,5,1762.39,8811.95,Efectivo
10103,2024-10-28,Florencio Diego Aragón,Córdoba,Teclado,Periféricos,9,528.87,4759.83,PayPal
10104,2023-04-12,Lorena Ribes-Lloret,Zaragoza,Webcam,Tecnología,6,302.66,1815.96,PayPal
10105,2024-10-20,Rosario Daniel Valderrama Bustos,Badajoz,Disco SSD,Tecnología,7,241.2,1688.4,Transferencia
10106,2025-03-23,Remigio Cerro-Prats,Córdoba,Tablet,Periféricos,6,2212.34,13274.04,Efectivo
10107,2023-06-19,Reynaldo Lalo Ricart Mayol,Barcelona,Memoria RAM,Oficina,3,281.41,844.23,Efectivo
10108,2023-12-29,Edmundo Camacho Ribera,Murcia,Impresora,Periféricos,9,713.52,6421.68,Tarjeta
10109,2023-06-28,Modesta Cortina Calatayud,Cáceres,Tablet,Oficina,6,136.06,816.36,Transferencia
10110,2023-11-24,Dimas del Leiva,Ávila,Memoria RAM,Oficina,4,934.67,3738.68,Tarjeta
10111,2023-11-13,Brunilda Meléndez Castro,Guadalajara,Webcam,Oficina,7,1023.41,7163.87,Efectivo
10112,2024-06-28,Leandro Orozco,Guipúzcoa,Monitor,Tecnología,5,68.13,340.65,Transferencia
10113,2023-05-29,Dominga Carpio-Ferrero,Córdoba,Laptop,Tecnología,5,463.07,2315.35,Transferencia
10114,2024-12-01,Fito Tello Anaya,Badajoz,Auriculares,Tecnología,6,1743.58,10461.48,Transferencia
10115,2024-01-16,Encarnacion Herranz Ocaña,Zaragoza,Teclado,Accesorios,6,449.08,2694.48,Efectivo
10116,2024-02-28,Salomé Salazar Manzano,Badajoz,Mouse,Accesorios,5,697.12,3485.6,Tarjeta
10117,2024-09-08,Isa Uría Cantero,Badajoz,Impresora,Tecnología,3,2048.68,6146.04,Tarjeta
10118,2023-02-28,Genoveva Vilaplana-Pastor,Ávila,Teclado,Tecnología,9,1563.78,14074.02,Tarjeta
10119,2023-01-12,Hermenegildo Carbonell Benavente,Córdoba,Mouse,Tecnología,10,2476.02,24760.2,Tarjeta
10120,2024-07-25,Juan Luis Jeremías Escrivá Calvet,Madrid,Auriculares,Tecnología,2,339.9,679.8,Efectivo
10121,2024-12-21,Epifanio Recio Soto,Girona,Laptop,Oficina,5,1308.19,6540.95,PayPal
10122,2023-05-03,Carla Peñas Buendía,León,Mouse,Periféricos,4,1597.62,6390.48,Efectivo
10123,2025-04-28,Virgilio Coronado,Málaga,Monitor,Tecnología,8,453.38,3627.04,Efectivo
10124,2023-11-20,Visitación Candelas Frías Lastra,Ávila,Teclado,Accesorios,5,875.08,4375.4,Efectivo
10125,2024-04-18,Victoriano Español-Jara,Toledo,Webcam,Oficina,4,179.45,717.8,Efectivo
10126,2024-10-09,Josefa del Luján,Ávila,Auriculares,Accesorios,3,798.3,2394.9,Transferencia
10127,2025-02-14,Manu Jaume Guzman,Segovia,Mouse,Accesorios,5,1390.02,6950.1,Efectivo
10128,2025-03-20,Gabriel de Jimenez,Navarra,Tablet,Periféricos,6,1837.37,11024.22,Tarjeta
10129,2023-09-19,Renato Pombo,Alicante,Tablet,Accesorios,4,57.82,231.28,Transferencia
10130,2024-10-26,Primitiva Armengol Casado,Girona,Laptop,Periféricos,1,1558.72,1558.72,Efectivo
10131,2023-12-01,Chus Nieto Rozas,Cáceres,Disco SSD,Oficina,7,669.02,4683.14,Efectivo
10132,2024-11-13,Olga Gilabert Elorza,Burgos,Laptop,Periféricos,3,2459.22,7377.66,Tarjeta
10133,2024-02-28,Nico Pascual Clemente Almazán,Zaragoza,Monitor,Tecnología,8,741.35,5930.8,Tarjeta
10134,2024-11-29,Pastor Solana Jurado,Murcia,Mouse,Tecnología,6,1917.5,11505.0,Transferencia
10135,2025-01-03,Rafa Nevado Calvo,Lugo,Disco SSD,Periféricos,10,1198.88,11988.8,Tarjeta
10136,2025-01-30,Eli Burgos Flores,Teruel,Webcam,Tecnología,7,1880.96,13166.72,Efectivo
10137,2023-08-28,Tristán Jódar-Almansa,Toledo,Webcam,Periféricos,4,1754.32,7017.28,Tarjeta
10138,2025-01-29,Artemio Giménez-Fuertes,Toledo,Laptop,Oficina,3,2181.86,6545.58,Efectivo
10139,2024-12-18,Nazaret Gomis Fonseca,Valladolid,Disco SSD,Oficina,1,1533.47,1533.47,Efectivo
10140,2024-04-28,Sandra Mateos-Montalbán,Castellón,Webcam,Accesorios,3,1984.97,5954.91,Tarjeta
10141,2024-11-10,Xiomara Asunción Lledó Valenzuela,Málaga,Monitor,Oficina,1,701.11,701.11,Tarjeta
10142,2023-09-17,Marcelino Marco Bonet Alberola,La Rioja,Memoria RAM,Oficina,9,2341.64,21074.76,Tarjeta
10143,2024-09-02,Felicia Carmelita Soria Piquer,Granada,Tablet,Periféricos,8,2337.58,18700.64,PayPal
10144,2024-01-19,Tania Acedo Villalba,Guipúzcoa,Webcam,Periféricos,1,199.77,199.77,Transferencia
10145,2023-09-22,María Dolores Valbuena-Paredes,Girona,Webcam,Periféricos,6,1424.18,8545.08,Transferencia
10146,2023-11-21,Teo Vergara Díez,La Coruña,Webcam,Periféricos,9,2166.25,19496.25,Transferencia
10147,2024-09-01,Flor Viña-Aranda,Zamora,Laptop,Periféricos,8,990.1,7920.8,Tarjeta
10148,2024-04-20,Eutimio Alfonso Armengol,Almería,Memoria RAM,Oficina,10,902.97,9029.7,Efectivo
10149,2024-06-18,Amor Águila Torrens,Valladolid,Tablet,Tecnología,6,162.56,975.36,Efectivo
10150,2024-03-08,Purificación Gloria Hoz Sanabria,Huesca,Tablet,Tecnología,6,1413.9,8483.4,Transferencia
10151,2024-05-30,Elisa Camps Narváez,Almería,Tablet,Periféricos,9,2074.63,18671.67,PayPal
10152,2024-09-19,María Del Carmen Ocaña Rincón,Madrid,Mouse,Oficina,1,383.73,383.73,Efectivo
10153,2024-01-29,Pancho Calvo Aznar,Toledo,Webcam,Oficina,1,796.82,796.82,Transferencia
10154,2023-12-31,Guiomar Paco Santamaria Aragón,Palencia,Laptop,Accesorios,2,1994.64,3989.28,Efectivo
10155,2023-06-05,Samu Paredes Solera,Almería,Disco SSD,Periféricos,9,1898.24,17084.16,Efectivo
10156,2025-01-18,Jordana Martirio Egea Gimeno,Ceuta,Mouse,Periféricos,9,1137.58,10238.22,PayPal
10157,2025-02-06,Ámbar Clavero-Tolosa,La Rioja,Teclado,Periféricos,10,598.61,5986.1,PayPal
10158,2025-01-08,Samuel Vaquero Prieto,Málaga,Teclado,Accesorios,1,1007.33,1007.33,Tarjeta
10159,2024-08-12,Máximo de Tapia,Pontevedra,Tablet,Tecnología,8,1000.49,8003.92,Transferencia
10160,2023-01-02,Bonifacio Paniagua Palmer,La Rioja,Teclado,Tecnología,8,2042.01,16336.08,PayPal
10161,2025-02-12,José María Acevedo Riera,Soria,Auriculares,Tecnología,3,462.64,1387.92,Transferencia
10162,2024-04-20,Delfina Oliveras Cáceres,Ávila,Mouse,Oficina,5,2382.4,11912.0,Tarjeta
10163,2024-12-26,Filomena Vizcaíno Cobo,Navarra,Disco SSD,Periféricos,8,2215.62,17724.96,PayPal
10164,2023-09-11,Clemente Figuerola Barceló,Huesca,Laptop,Accesorios,5,2468.9,12344.5,Transferencia
10165,2024-10-30,Palmira Gabaldón Portillo,Melilla,Disco SSD,Accesorios,4,562.66,2250.64,Efectivo
10166,2025-02-28,Pancho del Recio,Alicante,Mouse,Tecnología,1,2023.49,2023.49,Transferencia
10167,2024-10-08,Faustino Pol Lloret,Salamanca,Tablet,Accesorios,4,696.68,2786.72,Transferencia
10168,2023-12-04,Paco Azorin Feliu,La Coruña,Mouse,Oficina,5,362.1,1810.5,PayPal
10169,2024-12-02,Juan Luis Yuste,Ourense,Webcam,Oficina,3,2072.44,6217.32,Efectivo
10170,2025-04-13,Corona Ariza Bejarano,Zaragoza,Monitor,Tecnología,7,1093.58,7655.06,Efectivo
10171,2025-01-31,Agustín Carranza,Murcia,Webcam,Tecnología,1,1977.7,1977.7,Transferencia
10172,2023-03-26,Natalia Miralles,Vizcaya,Monitor,Tecnología,2,825.27,1650.54,Transferencia
10173,2024-06-05,Chus Llorente Rocha,Vizcaya,Disco SSD,Periféricos,7,2019.51,14136.57,Transferencia
10174,2023-12-26,Yaiza de Gual,Sevilla,Memoria RAM,Oficina,2,340.82,681.64,Tarjeta
10175,2023-02-04,Nieves del Borrego,Albacete,Tablet,Tecnología,9,1625.01,14625.09,Tarjeta
10176,2024-03-20,Noa Solsona-Puente,Huesca,Auriculares,Periféricos,2,2135.74,4271.48,PayPal
10177,2024-02-12,Clotilde Uriarte-Valverde,Córdoba,Mouse,Tecnología,7,1427.47,9992.29,Tarjeta
10178,2023-12-12,Baltasar Uría Pera,Albacete,Teclado,Oficina,10,1629.35,16293.5,Tarjeta
10179,2023-03-18,Vicenta Marí Sedano,Segovia,Auriculares,Periféricos,1,975.44,975.44,Transferencia
10180,2024-02-17,Ximena Jiménez Vallés,León,Tablet,Accesorios,1,1488.34,1488.34,Efectivo
10181,2023-09-03,Alma Vera Pozo,Álava,Impresora,Tecnología,9,1847.01,16623.09,PayPal
10182,2025-04-21,Angelina Moreno,Valladolid,Memoria RAM,Tecnología,7,2124.4,14870.8,Transferencia
10183,2024-02-05,Bibiana Rivera Puig,Navarra,Auriculares,Accesorios,10,543.36,5433.6,PayPal
10184,2023-10-31,Roxana Robledo Losa,León,Monitor,Oficina,9,1785.26,16067.34,Efectivo
10185,2023-06-26,Abril Amador,Las Palmas,Impresora,Tecnología,1,2388.19,2388.19,Transferencia
10186,2023-07-28,Anna María Carmen Contreras Baeza,Pontevedra,Laptop,Accesorios,7,1266.07,8862.49,PayPal
10187,2023-02-03,Pacífica Yáñez Martín,Soria,Auriculares,Oficina,2,1404.92,2809.84,Tarjeta
10188,2024-05-26,Artemio Galán Rios,La Rioja,Teclado,Accesorios,7,1722.15,12055.05,Efectivo
10189,2024-11-20,Encarnita Beltran Seguí,Guipúzcoa,Tablet,Tecnología,9,1678.56,15107.04,Tarjeta
10190,2024-12-15,Jose Coloma Heredia,Lleida,Memoria RAM,Periféricos,4,114.78,459.12,Efectivo
10191,2023-10-23,Lorenzo Calatayud Arévalo,Navarra,Auriculares,Accesorios,1,1637.65,1637.65,Tarjeta
10192,2023-12-13,Lorenza Arnau Blanca,Valencia,Impresora,Accesorios,3,891.48,2674.44,PayPal
10193,2025-04-29,Andrés del Araujo,Girona,Mouse,Periféricos,6,1913.0,11478.0,Tarjeta
10194,2023-06-06,Isaías Pino Quirós,Teruel,Impresora,Accesorios,10,726.72,7267.2,Tarjeta
10195,2024-08-08,Bernardo Lledó Mayol,Badajoz,Monitor,Oficina,1,1536.83,1536.83,PayPal
10196,2024-04-09,Eloy Bueno Rozas,Castellón,Teclado,Periféricos,7,1988.94,13922.58,Transferencia
10197,2024-07-03,Teófila Quero Orozco,La Coruña,Tablet,Tecnología,2,477.55,955.1,Efectivo
10198,2023-04-03,Juanito Vega Pazos,Toledo,Laptop,Periféricos,8,1901.08,15208.64,Tarjeta
10199,2024-01-30,Alejandra Echevarría Sarmiento,Girona,Disco SSD,Tecnología,9,621.09,5589.81,Tarjeta
10200,2024-07-22,Víctor Giménez Uría,Asturias,Monitor,Tecnología,3,1367.99,4103.97,Transferencia
10201,2023-06-25,Ruben Lasa Porcel,Asturias,Tablet,Oficina,7,957.89,6705.23,Efectivo
10202,2023-02-28,Rolando Marc Puga Casanova,Cuenca,Mouse,Periféricos,5,644.8,3224.0,PayPal
10203,2023-11-20,Aurelia Castañeda Rios,Ávila,Teclado,Accesorios,4,382.05,1528.2,Transferencia
10204,2024-04-01,Jose Francisco del Campos,Vizcaya,Tablet,Accesorios,2,1373.06,2746.12,Transferencia
10205,2023-07-02,Julio Barberá,Badajoz,Laptop,Tecnología,4,1425.05,5700.2,Tarjeta
10206,2023-10-19,Pascuala Morcillo Badía,Santa Cruz de Tenerife,Tablet,Periféricos,10,1590.07,15900.7,Tarjeta
10207,2024-03-11,Íngrid de Soria,Tarragona,Monitor,Oficina,1,295.61,295.61,PayPal
10208,2024-06-14,Faustino Blanca Robles,Zamora,Teclado,Accesorios,7,1160.04,8120.28,PayPal
10209,2024-09-04,Fortunato Comas-Manjón,Málaga,Tablet,Accesorios,10,1769.5,17695.0,PayPal
10210,2023-09-16,Fulgencio Abellán Valle,Cantabria,Teclado,Periféricos,2,1397.57,2795.14,Efectivo
10211,2025-04-05,Amílcar Marqués,Ourense,Disco SSD,Accesorios,5,1546.25,7731.25,Transferencia
10212,2023-09-03,Natanael del Daza,Valladolid,Disco SSD,Periféricos,1,2021.76,2021.76,Tarjeta
10213,2024-03-24,María Pilar Morata Cánovas,Vizcaya,Memoria RAM,Periféricos,6,2385.8,14314.8,Tarjeta
10214,2024-01-10,Adriana Plana Gallardo,Segovia,Auriculares,Tecnología,1,1391.59,1391.59,Tarjeta
10215,2023-03-19,Leonel Alcolea-Cuadrado,La Rioja,Disco SSD,Accesorios,2,2407.07,4814.14,Tarjeta
10216,2023-02-09,Ruperto Quintanilla-Arrieta,Álava,Impresora,Oficina,3,248.86,746.58,Efectivo
10217,2025-01-21,Irma Saez Alcaraz,Huelva,Disco SSD,Oficina,9,1031.9,9287.1,Efectivo
10218,2024-06-02,Araceli Echevarría Montenegro,Sevilla,Tablet,Tecnología,7,2238.68,15670.76,Efectivo
10219,2023-08-08,Abel Morera Manrique,Lugo,Tablet,Tecnología,6,472.81,2836.86,Efectivo
10220,2023-10-20,Micaela Puig Bru,Cádiz,Disco SSD,Accesorios,2,2399.61,4799.22,Efectivo
10221,2023-01-30,Calisto de Sebastián,Pontevedra,Laptop,Oficina,7,2497.04,17479.28,PayPal
10222,2023-08-09,Valentín Ernesto Balaguer Salom,Segovia,Tablet,Accesorios,7,380.22,2661.54,Efectivo
10223,2024-04-23,Carla Evita Garcés Galan,Baleares,Webcam,Oficina,2,1544.82,3089.64,Tarjeta
10224,2025-01-10,Martín Alonso Lago Baeza,Badajoz,Disco SSD,Oficina,1,2113.26,2113.26,Tarjeta
10225,2024-12-05,Domitila Pomares Solé,Girona,Laptop,Tecnología,4,1125.58,4502.32,Transferencia
10226,2024-09-03,Horacio Sanjuan-Armas,Baleares,Teclado,Periféricos,6,1421.49,8528.94,Tarjeta
10227,2024-12-14,Benita de Jáuregui,Guipúzcoa,Memoria RAM,Accesorios,2,1973.66,3947.32,Tarjeta
10228,2023-04-07,Vilma Bou,Málaga,Tablet,Oficina,7,1209.24,8464.68,Transferencia
10229,2024-05-25,Gil Acuña Carvajal,Córdoba,Monitor,Tecnología,8,116.8,934.4,PayPal
10230,2024-03-29,Merche Sebastián Torre,Segovia,Monitor,Periféricos,10,992.55,9925.5,PayPal
10231,2023-02-26,Manola Sanabria Aroca,Sevilla,Laptop,Tecnología,3,1659.22,4977.66,Tarjeta
10232,2024-03-25,Gonzalo Tur Páez,Cáceres,Impresora,Accesorios,3,611.05,1833.15,Transferencia
10233,2025-04-21,Javi Arenas Báez,Valencia,Auriculares,Periféricos,4,1885.97,7543.88,PayPal
10234,2024-04-18,Amaro Andres Juan,Lugo,Disco SSD,Tecnología,7,1769.6,12387.2,Efectivo
10235,2025-03-11,Gerónimo Oliver Terrón,Granada,Teclado,Tecnología,4,629.78,2519.12,Transferencia
10236,2023-02-17,Sancho Salinas Crespi,Soria,Disco SSD,Periféricos,10,495.99,4959.9,Transferencia
10237,2024-03-09,Mariano Valera Vilar,Sevilla,Auriculares,Periféricos,10,631.84,6318.4,Transferencia
10238,2023-09-17,Isidoro Macías-Osuna,Cádiz,Auriculares,Periféricos,9,775.04,6975.36,Tarjeta
10239,2025-03-25,Vinicio Gomila-Roig,Navarra,Mouse,Periféricos,9,1531.94,13787.46,Efectivo
10240,2024-06-01,Albano del Jurado,Sevilla,Webcam,Oficina,2,520.59,1041.18,Tarjeta
10241,2025-03-09,Sol Abril Conde,Sevilla,Impresora,Periféricos,7,970.36,6792.52,PayPal
10242,2023-04-13,Loida Florencia Colom Miró,Castellón,Impresora,Periféricos,8,2096.06,16768.48,Transferencia
10243,2023-07-18,Virgilio Cuéllar Quevedo,Albacete,Memoria RAM,Tecnología,5,971.18,4855.9,PayPal
10244,2023-12-26,Arsenio Rivero,Huelva,Mouse,Periféricos,9,1501.5,13513.5,Transferencia
10245,2023-06-26,Nydia Pi-Sierra,Huelva,Mouse,Tecnología,5,2337.05,11685.25,Transferencia
10246,2023-06-17,Román de Otero,Barcelona,Laptop,Periféricos,6,538.08,3228.48,Tarjeta
10247,2024-10-26,Nicanor Morata Ureña,Vizcaya,Mouse,Tecnología,1,29.82,29.82,Transferencia
10248,2024-11-01,Diego Portero Larrañaga,Santa Cruz de Tenerife,Mouse,Accesorios,1,2394.94,2394.94,PayPal
10249,2023-09-23,Natalia Morillo Reguera,Baleares,Tablet,Oficina,8,1376.02,11008.16,Tarjeta
10250,2024-03-11,Eligio Álvarez Melero,Barcelona,Memoria RAM,Oficina,5,1438.92,7194.6,PayPal
10251,2024-08-05,Sabas Belda Valencia,La Coruña,Impresora,Accesorios,7,1817.7,12723.9,Transferencia
10252,2024-02-14,Jose Miguel Tello,Alicante,Mouse,Accesorios,8,2195.69,17565.52,Tarjeta
10253,2025-04-21,Espiridión Alcolea Santiago,Girona,Webcam,Periféricos,1,1588.16,1588.16,Tarjeta
10254,2023-02-21,Mariana Emelina Esteban Roldán,Asturias,Disco SSD,Oficina,3,1994.76,5984.28,Tarjeta
10255,2023-07-09,Sergio Herranz Alba,Granada,Auriculares,Accesorios,4,1022.94,4091.76,Efectivo
10256,2024-04-18,Cándida Feliu,Melilla,Auriculares,Periféricos,9,786.22,7075.98,PayPal
10257,2024-11-29,Margarita Sotelo Coloma,Cáceres,Disco SSD,Accesorios,4,1429.93,5719.72,Tarjeta
10258,2024-02-22,Prudencia Toledo Abril,Zamora,Mouse,Periféricos,2,1161.63,2323.26,Tarjeta
10259,2023-02-06,Ricardo Marcelino Hervás Collado,Guadalajara,Monitor,Oficina,5,2442.77,12213.85,Transferencia
10260,2023-05-22,Nilda Galán Muñoz,Ávila,Mouse,Oficina,8,1658.01,13264.08,PayPal
10261,2023-03-12,Reyes Puga Leiva,Ávila,Teclado,Oficina,10,1898.84,18988.4,PayPal
10262,2024-05-22,Ildefonso Pagès Garzón,Salamanca,Laptop,Accesorios,5,1569.17,7845.85,PayPal
10263,2023-01-21,Tere Ayllón Peral,Cuenca,Monitor,Accesorios,1,1184.74,1184.74,Tarjeta
10264,2024-01-09,Samuel Verdugo Amores,Zaragoza,Memoria RAM,Periféricos,5,2363.5,11817.5,PayPal
10265,2024-06-14,Federico Félix Morell Pedraza,Lugo,Auriculares,Accesorios,10,402.93,4029.3,Tarjeta
10266,2024-01-11,Casandra Fortuny Barba,Zamora,Auriculares,Accesorios,2,2194.58,4389.16,Efectivo
10267,2024-06-05,Noelia Linares Gilabert,Las Palmas,Disco SSD,Periféricos,5,768.57,3842.85,Efectivo
10268,2024-02-05,María Pilar Galván-Barroso,Ceuta,Laptop,Oficina,1,2184.02,2184.02,Tarjeta
10269,2024-08-02,Adora Nogueira Barrera,Guipúzcoa,Mouse,Oficina,5,104.52,522.6,PayPal
10270,2024-12-24,Teresa Palacio-Guillen,Ceuta,Impresora,Accesorios,8,1710.12,13680.96,PayPal
10271,2025-03-24,Josefa Cortés Sanmartín,Zaragoza,Webcam,Periféricos,9,1752.08,15768.72,PayPal
10272,2024-12-30,Febe Ana Sofía Millán Gibert,Las Palmas,Laptop,Periféricos,8,2237.02,17896.16,PayPal
10273,2023-11-22,Noemí Morena Vila Castrillo,Almería,Laptop,Periféricos,1,1670.96,1670.96,Tarjeta
10274,2023-10-11,Nicodemo de Berrocal,Melilla,Impresora,Periféricos,6,2391.86,14351.16,Efectivo
10275,2024-02-18,Augusto Gabaldón,Cádiz,Disco SSD,Tecnología,7,85.33,597.31,Transferencia
10276,2024-03-01,Mariano Quintanilla,Huelva,Tablet,Accesorios,1,542.75,542.75,Efectivo
10277,2023-01-03,Andrés Lumbreras,Melilla,Mouse,Periféricos,8,381.89,3055.12,PayPal
10278,2024-08-22,Georgina Anglada Juan,Zamora,Impresora,Accesorios,4,1035.42,4141.68,Transferencia
10279,2025-01-09,Felipe Lamas Ramis,Valladolid,Monitor,Periféricos,7,522.01,3654.07,PayPal
10280,2024-01-28,Martín Alcalde-Conde,Ávila,Tablet,Periféricos,8,293.75,2350.0,Tarjeta
10281,2025-03-25,Zacarías Melero Cabo,Guipúzcoa,Auriculares,Oficina,5,2102.18,10510.9,Efectivo
10282,2023-06-26,Leandro Santana,Málaga,Tablet,Tecnología,8,406.88,3255.04,Transferencia
10283,2024-05-02,Salud Blanco Pino,Segovia,Impresora,Oficina,6,725.75,4354.5,Transferencia
10284,2023-06-10,Heraclio Beltran Guzmán,Girona,Disco SSD,Accesorios,7,1011.27,7078.89,Tarjeta
10285,2024-09-22,Albina de Balaguer,Las Palmas,Memoria RAM,Tecnología,3,2355.77,7067.31,Tarjeta
10286,2023-12-04,Alex Calzada Bueno,Soria,Impresora,Periféricos,7,739.68,5177.76,Tarjeta
10287,2023-03-29,Gisela Ferrando,Lleida,Memoria RAM,Periféricos,5,46.9,234.5,Transferencia
10288,2024-12-19,Victorino Ayuso,Las Palmas,Tablet,Oficina,4,2254.96,9019.84,Tarjeta
10289,2024-05-23,Maura Palomar Valbuena,Lugo,Disco SSD,Periféricos,10,148.84,1488.4,PayPal
10290,2024-06-25,Malena Correa Vilar,Almería,Auriculares,Periféricos,2,20.1,40.2,Transferencia
10291,2024-06-25,María Corral Tomas,Asturias,Monitor,Accesorios,7,623.94,4367.58,Efectivo
10292,2023-11-11,María Pilar Barón Piñeiro,Lleida,Auriculares,Oficina,3,2387.4,7162.2,PayPal
10293,2023-04-28,María Teresa Consuela Losada Pedro,Salamanca,Monitor,Tecnología,8,580.43,4643.44,Transferencia
10294,2025-02-15,Chelo Corominas-Caballero,Cuenca,Webcam,Accesorios,8,565.9,4527.2,PayPal
10295,2023-09-15,Leopoldo Rodrigo Porras,Valladolid,Mouse,Periféricos,2,742.21,1484.42,Efectivo
10296,2024-02-02,Reinaldo Bustamante Mosquera,Toledo,Mouse,Periféricos,2,801.9,1603.8,PayPal
10297,2024-02-27,Cecilio Uría Mármol,Toledo,Memoria RAM,Accesorios,2,207.46,414.92,PayPal
10298,2023-03-13,Pedro Company Jimenez,Almería,Laptop,Oficina,6,1134.32,6805.92,PayPal
10299,2023-05-02,Luciano Sabater Gallart,Segovia,Mouse,Accesorios,6,534.81,3208.86,Tarjeta
10300,2024-05-25,Jose Ramón Estevez Arrieta,León,Disco SSD,Accesorios,3,1518.34,4555.02,Tarjeta
10301,2024-11-01,Eugenia Goñi Benavides,Soria,Impresora,Accesorios,3,1960.72,5882.16,PayPal
10302,2024-03-21,Néstor Gras Nebot,Tarragona,Memoria RAM,Oficina,6,442.3,2653.8,Efectivo
10303,2023-11-27,Florinda Nereida Ferrero Barranco,Teruel,Tablet,Accesorios,4,310.68,1242.72,Efectivo
10304,2023-04-04,Toño Gual,Badajoz,Tablet,Periféricos,9,1499.79,13498.11,Efectivo
10305,2025-04-07,Cristina Farré,Barcelona,Mouse,Tecnología,6,367.48,2204.88,Tarjeta
10306,2025-03-31,Olegario Ortega,Cantabria,Auriculares,Tecnología,5,2480.25,12401.25,Tarjeta
10307,2023-05-08,Rosalinda Arteaga Rodrigo,Zamora,Tablet,Oficina,1,1038.1,1038.1,Efectivo
10308,2023-03-05,Candelario Vilaplana,Álava,Disco SSD,Periféricos,2,112.85,225.7,Transferencia
10309,2024-11-23,Rosendo Pintor Quevedo,Cuenca,Impresora,Periféricos,10,974.8,9748.0,Tarjeta
10310,2023-06-12,Ainara Almazán Mayol,Zaragoza,Laptop,Accesorios,8,1286.69,10293.52,Tarjeta
10311,2023-04-06,Raúl Sala Barros,Soria,Monitor,Tecnología,6,702.21,4213.26,PayPal
10312,2024-11-13,Eli Losa Aguilar,Huesca,Impresora,Periféricos,8,2382.88,19063.04,Efectivo
10313,2024-04-16,Gabino Baeza Lledó,Ceuta,Monitor,Periféricos,9,1212.0,10908.0,PayPal
10314,2024-12-04,Lucas de Moll,León,Laptop,Periféricos,1,296.41,296.41,PayPal
10315,2023-08-10,Julia Pintor Jordán,Valladolid,Mouse,Accesorios,10,711.03,7110.3,Efectivo
10316,2023-03-25,Pastor Bosch Roma,Lugo,Tablet,Oficina,8,364.46,2915.68,Tarjeta
10317,2024-06-29,Isaac Fernández Armengol,Sevilla,Memoria RAM,Oficina,5,141.92,709.6,Efectivo
10318,2023-02-17,Andrea Manjón,Barcelona,Disco SSD,Accesorios,9,2056.45,18508.05,Transferencia
