id_venta,fecha,id_usuario,usuario,correo,id_producto,producto,cantidad,precio_unitario,total
7144,2026-05-26 08:15:07,65,Paula Vega,paula.vega31@gmail.com,118,Chaqueta Utility Beige,4,86.66,346.64
7145,2026-05-24 11:48:37,85,Fernanda Herrera,fernanda.herrera13@gmail.com,200,Chompa Retro Blanco,1,62.0,62.0
7146,2026-05-13 06:52:23,92,Paula Torres,paula.torres53@gmail.com,147,Beanie Blanco,4,36.39,145.56
7147,2026-05-22 09:40:46,38,Lucia Castro,lucia.castro3@gmail.com,192,Sudadera Vintage Verde,5,46.72,233.6
7148,2026-05-23 00:48:32,75,Miguel Vega,miguel.vega53@gmail.com,77,Pantalon Casual Cafe,5,30.49,152.45
7149,2026-05-21 05:07:30,15,Jose Castro,jose.castro82@gmail.com,68,Pantalon Wide Leg Beige,4,18.16,72.64
7150,2026-05-01 16:29:36,5,Daniel Acosta,daniel.acosta85@gmail.com,92,Hoodie Minimalista Negro,2,51.04,102.08
7151,2026-05-25 16:15:08,85,Fernanda Herrera,fernanda.herrera13@gmail.com,149,Cinturon Marron,1,39.13,39.13
7152,2026-05-05 01:58:15,38,Lucia Castro,lucia.castro3@gmail.com,127,Short Basketball Rojo,5,98.99,494.95
7153,2026-05-16 00:22:43,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,107,Chaqueta Varsity Negra,2,71.59,143.18
7154,2026-05-21 01:34:02,78,Emily Herrera,emily.herrera26@gmail.com,149,Cinturon Marron,3,39.13,117.39
7155,2026-05-17 19:48:37,36,Andres Rojas,andres.rojas47@gmail.com,168,Botas Urbanas Negras,4,65.16,260.64
7156,2026-05-06 12:02:17,18,Diego Lopez,diego.lopez92@gmail.com,162,Zapatillas Urbanas Negras,1,56.94,56.94
7157,2026-05-23 19:48:47,79,Valeria Cruz,valeria.cruz58@gmail.com,112,Chaqueta Puffer Negra,5,78.44,392.2
7158,2026-05-09 23:33:34,35,Ana Lopez,ana.lopez61@gmail.com,167,Botas Urbanas Cafe,2,63.79,127.58
7159,2026-05-03 10:25:16,1,Jose Suarez,jose.suarez11@gmail.com,123,Short Baggy Negro,5,93.51,467.55
7160,2026-05-12 05:17:38,23,Camila Castro,camila.castro71@gmail.com,89,Hoodie Streetwear Negro,5,46.93,234.65
7161,2026-05-14 13:37:48,10,Sofia Torres,sofia.torres60@gmail.com,50,Jean Recto Negro,4,83.5,334.0
7162,2026-05-08 20:44:44,1,Jose Suarez,jose.suarez11@gmail.com,162,Zapatillas Urbanas Negras,5,56.94,284.7
7163,2026-05-20 05:32:05,71,Mateo Navarro,mateo.navarro72@gmail.com,56,Jean Streetwear Gris,2,91.72,183.44
7164,2026-05-30 22:55:22,48,Miguel Torres,miguel.torres90@gmail.com,147,Beanie Blanco,5,36.39,181.95
7165,2026-05-31 04:59:01,50,Juan Castro,juan.castro81@gmail.com,124,Short Baggy Beige,1,94.88,94.88
7166,2026-05-25 04:17:20,74,Ana Mora,ana.mora16@gmail.com,73,Pantalon Deportivo Blanco,4,25.01,100.04
7167,2026-05-08 17:11:12,29,Mateo Romero,mateo.romero24@gmail.com,134,Short Skate Negro,2,18.58,37.16
7168,2026-05-06 08:47:00,2,Carlos Suarez,carlos.suarez87@gmail.com,95,Hoodie Acid Wash,1,55.15,55.15
7169,2026-05-13 16:17:17,10,Sofia Torres,sofia.torres60@gmail.com,187,Sudadera Boxy Fit Beige,3,37.17,111.51
7170,2026-05-02 19:56:03,17,Pedro Gomez,pedro.gomez67@gmail.com,115,Chaqueta Vintage Denim,2,82.55,165.1
7171,2026-05-02 08:07:39,62,Diego Perez,diego.perez69@gmail.com,128,Short Streetwear Negro,1,100.36,100.36
7172,2026-05-04 02:49:28,85,Fernanda Herrera,fernanda.herrera13@gmail.com,124,Short Baggy Beige,2,94.88,189.76
7173,2026-05-18 19:20:44,83,Maria Castro,maria.castro9@gmail.com,67,Pantalon Wide Leg Negro,4,16.79,67.16
7174,2026-05-28 14:19:25,52,Camila Mora,camila.mora82@gmail.com,130,Short Casual Blanco,4,103.1,412.4
7175,2026-05-13 19:33:23,65,Paula Vega,paula.vega31@gmail.com,37,Camisa Loose Fit Gris,5,65.69,328.45
7176,2026-05-28 07:57:20,15,Jose Castro,jose.castro82@gmail.com,57,Jean Loose Fit Azul,1,93.09,93.09
7177,2026-05-06 23:23:26,73,Miguel Navarro,miguel.navarro4@gmail.com,122,Short Deportivo Gris,2,92.14,184.28
7178,2026-05-07 11:02:13,25,Diego Suarez,diego.suarez45@gmail.com,40,Camisa Denim Azul,3,69.8,209.4
7179,2026-05-30 02:35:24,37,Camila Rojas,camila.rojas50@gmail.com,104,Chaqueta Bomber Verde,4,67.48,269.92
7180,2026-05-23 23:30:26,9,Miguel Mora,miguel.mora18@gmail.com,161,Zapatillas Urbanas Blancas,1,55.57,55.57
7181,2026-05-03 02:18:53,74,Ana Mora,ana.mora16@gmail.com,54,Jean Relaxed Fit Negro,5,88.98,444.9
7182,2026-05-03 18:44:25,49,Miguel Benitez,miguel.benitez4@gmail.com,111,Chaqueta Puffer Blanca,4,77.07,308.28
7183,2026-05-09 15:35:14,30,Lucia Acosta,lucia.acosta28@gmail.com,99,Hoodie College Green,5,60.63,303.15
7184,2026-05-20 05:00:37,61,Ana Benitez,ana.benitez19@gmail.com,62,Pantalon Cargo Beige,2,99.94,199.88
7185,2026-05-01 10:16:51,62,Diego Perez,diego.perez69@gmail.com,173,Sneakers Streetwear Negros,3,72.01,216.03
7186,2026-05-12 14:17:04,26,Pedro Castro,pedro.castro94@gmail.com,108,Chaqueta Oversize Beige,2,72.96,145.92
7187,2026-05-06 21:55:19,47,Valeria Benitez,valeria.benitez19@gmail.com,63,Pantalon Cargo Verde,4,101.31,405.24
7188,2026-05-30 21:27:57,87,Emily Paspuel,emily.paspuel93@gmail.com,182,Sudadera Vintage Blanco,3,27.62,82.86
7189,2026-05-22 05:59:13,87,Emily Paspuel,emily.paspuel93@gmail.com,122,Short Deportivo Gris,4,92.14,368.56
7190,2026-05-26 06:16:43,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,197,Sudadera Boxy Fit Celeste,1,56.27,56.27
7191,2026-05-26 02:47:51,33,Emily Ruiz,emily.ruiz87@gmail.com,92,Hoodie Minimalista Negro,3,51.04,153.12
7192,2026-05-27 11:48:40,48,Miguel Torres,miguel.torres90@gmail.com,153,Pulsera Acero,4,44.61,178.44
7193,2026-05-06 20:11:39,60,Diana Torres,diana.torres20@gmail.com,195,Chompa Graphic Cafe,5,52.45,262.25
7194,2026-05-08 11:16:04,18,Diego Lopez,diego.lopez92@gmail.com,81,Hoodie Oversize Negro,4,35.97,143.88
7195,2026-05-10 06:53:36,46,Daniel Mora,daniel.mora2@gmail.com,168,Botas Urbanas Negras,5,65.16,325.8
7196,2026-05-09 11:18:04,28,Fernanda Acosta,fernanda.acosta52@gmail.com,80,Pantalon Relaxed Gris,2,34.6,69.2
7197,2026-05-22 21:50:38,33,Emily Ruiz,emily.ruiz87@gmail.com,116,Chaqueta Cargo Negra,2,83.92,167.84
7198,2026-05-29 19:33:45,1,Jose Suarez,jose.suarez11@gmail.com,27,Camisa Satinada Plateada,3,51.99,155.97
7199,2026-05-21 16:04:36,37,Camila Rojas,camila.rojas50@gmail.com,78,Pantalon Recto Beige,3,31.86,95.58
7200,2026-05-01 18:40:39,21,Lucia Suarez,lucia.suarez43@gmail.com,140,Short Cargo Gris,1,26.8,26.8
7201,2026-05-25 19:37:52,6,Andres Flores,andres.flores67@gmail.com,100,Hoodie Monocromatico,5,62.0,310.0
7202,2026-05-09 00:54:41,53,Fernanda Paspuel,fernanda.paspuel45@gmail.com,138,Short Monocromatico Negro,5,24.06,120.3
7203,2026-05-30 17:51:19,82,Sofia Romero,sofia.romero21@gmail.com,107,Chaqueta Varsity Negra,5,71.59,357.95
7204,2026-05-25 12:54:10,89,Ana Gomez,ana.gomez98@gmail.com,140,Short Cargo Gris,1,26.8,26.8
7205,2026-05-18 12:22:56,42,Fernanda Navarro,fernanda.navarro34@gmail.com,34,Camisa Streetwear Negra,4,61.58,246.32
7206,2026-05-17 16:40:57,91,Camila Acosta,camila.acosta41@gmail.com,90,Hoodie Anime Tokyo,3,48.3,144.9
7207,2026-05-22 01:27:33,82,Sofia Romero,sofia.romero21@gmail.com,89,Hoodie Streetwear Negro,1,46.93,46.93
7208,2026-05-21 18:55:30,35,Ana Lopez,ana.lopez61@gmail.com,50,Jean Recto Negro,5,83.5,417.5
7209,2026-05-05 14:41:36,54,Diego Flores,diego.flores78@gmail.com,67,Pantalon Wide Leg Negro,1,16.79,16.79
7210,2026-05-30 15:59:47,69,Lucia Herrera,lucia.herrera62@gmail.com,2,Camiseta Basica Blanca,1,17.74,17.74
7211,2026-05-12 15:45:09,53,Fernanda Paspuel,fernanda.paspuel45@gmail.com,111,Chaqueta Puffer Blanca,2,77.07,154.14
7212,2026-05-11 08:20:04,81,Carlos Perez,carlos.perez8@gmail.com,24,Camisa Flannel Azul,2,47.88,95.76
7213,2026-05-13 20:28:50,26,Pedro Castro,pedro.castro94@gmail.com,133,Short Oversize Beige,5,17.21,86.05
7214,2026-05-12 16:15:47,88,Sofia Paspuel,sofia.paspuel45@gmail.com,107,Chaqueta Varsity Negra,3,71.59,214.77
7215,2026-05-17 16:35:41,15,Jose Castro,jose.castro82@gmail.com,195,Chompa Graphic Cafe,5,52.45,262.25
7216,2026-05-04 21:29:36,38,Lucia Castro,lucia.castro3@gmail.com,157,Bolso Crossbody Negro,3,50.09,150.27
7217,2026-05-30 11:52:38,36,Andres Rojas,andres.rojas47@gmail.com,158,Riñonera Gris,3,51.46,154.38
7218,2026-05-13 18:18:46,92,Paula Torres,paula.torres53@gmail.com,57,Jean Loose Fit Azul,3,93.09,279.27
7219,2026-05-11 04:50:00,10,Sofia Torres,sofia.torres60@gmail.com,129,Short Casual Azul,3,101.73,305.19
7220,2026-05-20 05:25:29,51,Daniel Gomez,daniel.gomez14@gmail.com,199,Conjunto Urban Negro,2,60.09,120.18
7221,2026-05-05 21:02:31,32,Pedro Cruz,pedro.cruz61@gmail.com,4,Camiseta Oversize Blanca,2,20.48,40.96
7222,2026-05-02 05:02:13,56,Luis Cruz,luis.cruz91@gmail.com,155,Lentes Urbanos,5,47.35,236.75
7223,2026-05-29 07:03:58,51,Daniel Gomez,daniel.gomez14@gmail.com,199,Conjunto Urban Negro,1,60.09,60.09
7224,2026-05-24 01:44:33,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,161,Zapatillas Urbanas Blancas,2,55.57,111.14
7225,2026-05-31 01:47:27,92,Paula Torres,paula.torres53@gmail.com,33,Camisa Oxford Celeste,4,60.21,240.84
7226,2026-05-04 16:57:16,66,Daniel Cruz,daniel.cruz12@gmail.com,123,Short Baggy Negro,5,93.51,467.55
7227,2026-05-30 15:59:49,44,Fernanda Torres,fernanda.torres34@gmail.com,72,Pantalon Formal Negro,1,23.64,23.64
7228,2026-05-14 15:45:23,40,Luis Castro,luis.castro1@gmail.com,73,Pantalon Deportivo Blanco,1,25.01,25.01
7229,2026-05-21 06:30:34,42,Fernanda Navarro,fernanda.navarro34@gmail.com,119,Chaqueta Windbreaker Azul,5,88.03,440.15
7230,2026-05-19 05:14:12,35,Ana Lopez,ana.lopez61@gmail.com,80,Pantalon Relaxed Gris,4,34.6,138.4
7231,2026-05-13 05:28:00,77,Jose Lopez,jose.lopez69@gmail.com,72,Pantalon Formal Negro,2,23.64,47.28
7232,2026-05-23 16:16:33,29,Mateo Romero,mateo.romero24@gmail.com,192,Sudadera Vintage Verde,5,46.72,233.6
7233,2026-05-02 08:23:07,86,Maria Flores,maria.flores52@gmail.com,21,Camisa Formal Blanca,3,43.77,131.31
7234,2026-05-04 02:48:58,12,Sofia Gomez,sofia.gomez66@gmail.com,21,Camisa Formal Blanca,5,43.77,218.85
7235,2026-05-30 10:12:05,6,Andres Flores,andres.flores67@gmail.com,94,Hoodie Boxy Fit Negro,5,53.78,268.9
7236,2026-05-18 03:39:43,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,84,Hoodie Oversize Beige,3,40.08,120.24
7237,2026-05-25 05:02:41,83,Maria Castro,maria.castro9@gmail.com,39,Camisa Estampada Negra,4,68.43,273.72
7238,2026-05-03 17:21:45,12,Sofia Gomez,sofia.gomez66@gmail.com,93,Hoodie Zip Up Gris,2,52.41,104.82
7239,2026-05-22 13:39:52,32,Pedro Cruz,pedro.cruz61@gmail.com,158,Riñonera Gris,4,51.46,205.84
7240,2026-05-11 03:08:09,26,Pedro Castro,pedro.castro94@gmail.com,4,Camiseta Oversize Blanca,5,20.48,102.4
7241,2026-05-31 17:47:31,12,Sofia Gomez,sofia.gomez66@gmail.com,127,Short Basketball Rojo,2,98.99,197.98
7242,2026-05-08 23:13:04,55,Ana Acosta,ana.acosta99@gmail.com,64,Pantalon Jogger Gris,1,102.68,102.68
7243,2026-05-13 17:49:07,91,Camila Acosta,camila.acosta41@gmail.com,177,Tenis Deportivos Blancos,2,77.49,154.98
7244,2026-05-23 17:37:58,38,Lucia Castro,lucia.castro3@gmail.com,59,Jean Urban Denim,5,95.83,479.15
7245,2026-05-10 11:23:24,63,Luis Salazar,luis.salazar83@gmail.com,154,Lentes Vintage,5,45.98,229.9
7246,2026-05-15 14:31:24,73,Miguel Navarro,miguel.navarro4@gmail.com,39,Camisa Estampada Negra,5,68.43,342.15
7247,2026-05-29 09:14:31,33,Emily Ruiz,emily.ruiz87@gmail.com,21,Camisa Formal Blanca,1,43.77,43.77
7248,2026-05-01 03:14:36,40,Luis Castro,luis.castro1@gmail.com,46,Jean Skinny Negro,5,78.02,390.1
7249,2026-05-24 02:37:37,41,Luis Gomez,luis.gomez94@gmail.com,196,Polo Acid Wash Morado,2,54.36,108.72
7250,2026-05-20 19:47:54,39,Ana Castro,ana.castro27@gmail.com,4,Camiseta Oversize Blanca,5,20.48,102.4
7251,2026-05-27 15:27:31,78,Emily Herrera,emily.herrera26@gmail.com,78,Pantalon Recto Beige,1,31.86,31.86
7252,2026-05-15 20:20:59,36,Andres Rojas,andres.rojas47@gmail.com,102,Chaqueta Denim Negra,1,64.74,64.74
7253,2026-05-08 23:59:37,67,Miguel Paspuel,miguel.paspuel30@gmail.com,51,Jean Destroyed Azul,5,84.87,424.35
7254,2026-05-31 05:24:00,45,Fernanda Ruiz,fernanda.ruiz48@gmail.com,194,Conjunto Minimalista Beige,4,50.54,202.16
7255,2026-05-25 04:57:05,77,Jose Lopez,jose.lopez69@gmail.com,86,Hoodie Graphic Negro,4,42.82,171.28
7256,2026-05-10 09:56:19,59,Luis Paspuel,luis.paspuel81@gmail.com,2,Camiseta Basica Blanca,4,17.74,70.96
7257,2026-05-16 18:31:38,69,Lucia Herrera,lucia.herrera62@gmail.com,28,Camisa Casual Verde,5,53.36,266.8
7258,2026-05-15 05:15:07,99,Valeria Herrera,valeria.herrera1@gmail.com,28,Camisa Casual Verde,1,53.36,53.36
7259,2026-05-21 08:22:55,71,Mateo Navarro,mateo.navarro72@gmail.com,61,Pantalon Cargo Negro,1,98.57,98.57
7260,2026-05-15 06:39:45,82,Sofia Romero,sofia.romero21@gmail.com,4,Camiseta Oversize Blanca,3,20.48,61.44
7261,2026-05-13 14:10:52,20,Carlos Lopez,carlos.lopez18@gmail.com,106,Chaqueta Varsity Roja,3,70.22,210.66
7262,2026-05-13 04:52:37,27,Luis Mora,luis.mora33@gmail.com,195,Chompa Graphic Cafe,3,52.45,157.35
7263,2026-05-03 03:36:12,33,Emily Ruiz,emily.ruiz87@gmail.com,56,Jean Streetwear Gris,4,91.72,366.88
7264,2026-05-30 09:15:49,97,Diego Rojas,diego.rojas44@gmail.com,18,Camiseta Hip Hop,5,39.66,198.3
7265,2026-05-23 18:28:51,98,Ana Navarro,ana.navarro44@gmail.com,118,Chaqueta Utility Beige,1,86.66,86.66
7266,2026-05-24 21:58:56,72,Mateo Paspuel,mateo.paspuel64@gmail.com,81,Hoodie Oversize Negro,5,35.97,179.85
7267,2026-05-07 02:53:17,61,Ana Benitez,ana.benitez19@gmail.com,121,Short Deportivo Negro,2,90.77,181.54
7268,2026-05-07 01:28:27,49,Miguel Benitez,miguel.benitez4@gmail.com,31,Camisa Coreana Blanca,2,57.47,114.94
7269,2026-05-07 03:17:26,2,Carlos Suarez,carlos.suarez87@gmail.com,58,Jean Oversize Negro,3,94.46,283.38
7270,2026-05-26 13:38:49,15,Jose Castro,jose.castro82@gmail.com,178,Tenis Deportivos Negros,4,78.86,315.44
7271,2026-05-17 00:42:55,12,Sofia Gomez,sofia.gomez66@gmail.com,154,Lentes Vintage,2,45.98,91.96
7272,2026-05-22 15:17:40,59,Luis Paspuel,luis.paspuel81@gmail.com,128,Short Streetwear Negro,1,100.36,100.36
7273,2026-05-10 04:16:32,14,Luis Flores,luis.flores15@gmail.com,110,Chaqueta Impermeable Negra,2,75.7,151.4
7274,2026-05-11 09:46:52,78,Emily Herrera,emily.herrera26@gmail.com,102,Chaqueta Denim Negra,5,64.74,323.7
7275,2026-05-08 06:58:03,42,Fernanda Navarro,fernanda.navarro34@gmail.com,166,Converse Blancas,1,62.42,62.42
7276,2026-05-28 08:55:37,52,Camila Mora,camila.mora82@gmail.com,171,Sneakers Retro Gris,3,69.27,207.81
7277,2026-05-16 23:20:28,92,Paula Torres,paula.torres53@gmail.com,146,Beanie Gris,5,35.02,175.1
7278,2026-05-08 15:37:21,64,Emily Salazar,emily.salazar93@gmail.com,8,Camiseta Anime Tokyo,1,25.96,25.96
7279,2026-05-10 14:00:22,2,Carlos Suarez,carlos.suarez87@gmail.com,136,Short Urban Gray,1,21.32,21.32
7280,2026-05-24 19:25:54,74,Ana Mora,ana.mora16@gmail.com,37,Camisa Loose Fit Gris,3,65.69,197.07
7281,2026-05-22 04:11:36,6,Andres Flores,andres.flores67@gmail.com,18,Camiseta Hip Hop,4,39.66,158.64
7282,2026-05-04 17:45:13,88,Sofia Paspuel,sofia.paspuel45@gmail.com,94,Hoodie Boxy Fit Negro,2,53.78,107.56
7283,2026-05-24 12:31:38,8,Paula Benitez,paula.benitez90@gmail.com,121,Short Deportivo Negro,1,90.77,90.77
7284,2026-05-02 12:53:00,27,Luis Mora,luis.mora33@gmail.com,129,Short Casual Azul,4,101.73,406.92
7285,2026-05-15 13:59:45,97,Diego Rojas,diego.rojas44@gmail.com,112,Chaqueta Puffer Negra,1,78.44,78.44
7286,2026-05-27 15:04:07,91,Camila Acosta,camila.acosta41@gmail.com,110,Chaqueta Impermeable Negra,5,75.7,378.5
7287,2026-05-08 03:06:45,52,Camila Mora,camila.mora82@gmail.com,116,Chaqueta Cargo Negra,2,83.92,167.84
7288,2026-05-23 05:42:59,88,Sofia Paspuel,sofia.paspuel45@gmail.com,197,Sudadera Boxy Fit Celeste,5,56.27,281.35
7289,2026-05-04 04:53:09,2,Carlos Suarez,carlos.suarez87@gmail.com,134,Short Skate Negro,4,18.58,74.32
7290,2026-05-31 03:00:53,44,Fernanda Torres,fernanda.torres34@gmail.com,162,Zapatillas Urbanas Negras,3,56.94,170.82
7291,2026-05-13 13:09:22,21,Lucia Suarez,lucia.suarez43@gmail.com,105,Chaqueta Cuero Negra,3,68.85,206.55
7292,2026-05-12 03:22:04,84,Daniel Flores,daniel.flores75@gmail.com,193,Tank Top Streetwear Gris,1,48.63,48.63
7293,2026-05-08 20:22:51,98,Ana Navarro,ana.navarro44@gmail.com,10,Camiseta Streetwear Urban,2,28.7,57.4
7294,2026-05-10 16:29:23,23,Camila Castro,camila.castro71@gmail.com,183,Tank Top Streetwear Azul,5,29.53,147.65
7295,2026-05-31 12:09:55,27,Luis Mora,luis.mora33@gmail.com,194,Conjunto Minimalista Beige,2,50.54,101.08
7296,2026-05-21 20:24:10,57,Luis Acosta,luis.acosta47@gmail.com,125,Short Cargo Verde,4,96.25,385.0
7297,2026-05-14 11:05:01,88,Sofia Paspuel,sofia.paspuel45@gmail.com,173,Sneakers Streetwear Negros,5,72.01,360.05
7298,2026-05-08 07:37:48,14,Luis Flores,luis.flores15@gmail.com,128,Short Streetwear Negro,5,100.36,501.8
7299,2026-05-14 12:20:29,86,Maria Flores,maria.flores52@gmail.com,89,Hoodie Streetwear Negro,1,46.93,46.93
7300,2026-05-08 02:40:22,76,Maria Gomez,maria.gomez80@gmail.com,21,Camisa Formal Blanca,3,43.77,131.31
7301,2026-05-12 10:16:54,17,Pedro Gomez,pedro.gomez67@gmail.com,22,Camisa Formal Negra,3,45.14,135.42
7302,2026-05-09 20:48:41,31,Jose Perez,jose.perez2@gmail.com,104,Chaqueta Bomber Verde,3,67.48,202.44
7303,2026-05-18 00:49:20,6,Andres Flores,andres.flores67@gmail.com,186,Polo Acid Wash Gris,3,35.26,105.78
7304,2026-05-13 09:50:34,2,Carlos Suarez,carlos.suarez87@gmail.com,175,Sneakers Skate Azules,2,74.75,149.5
7305,2026-05-26 21:54:47,15,Jose Castro,jose.castro82@gmail.com,143,Gorra Roja,2,30.91,61.82
7306,2026-05-27 23:58:02,24,Jose Gomez,jose.gomez27@gmail.com,70,Pantalon Streetwear Negro,3,20.9,62.7
7307,2026-05-23 04:03:41,3,Daniel Suarez,daniel.suarez49@gmail.com,84,Hoodie Oversize Beige,3,40.08,120.24
7308,2026-05-31 19:06:47,12,Sofia Gomez,sofia.gomez66@gmail.com,49,Jean Recto Azul,4,82.13,328.52
7309,2026-05-18 03:38:21,5,Daniel Acosta,daniel.acosta85@gmail.com,32,Camisa Lino Beige,4,58.84,235.36
7310,2026-05-20 08:23:28,16,Miguel Romero,miguel.romero59@gmail.com,53,Jean Wide Leg Gris,5,87.61,438.05
7311,2026-05-22 07:29:30,93,Fernanda Benitez,fernanda.benitez10@gmail.com,170,Zapatos Formales Negros,4,67.9,271.6
7312,2026-05-27 21:47:33,19,Diana Romero,diana.romero86@gmail.com,113,Chaqueta Streetwear Verde,3,79.81,239.43
7313,2026-05-17 14:17:17,95,Ana Cruz,ana.cruz50@gmail.com,48,Jean Cargo Beige,4,80.76,323.04
7314,2026-05-18 10:25:10,71,Mateo Navarro,mateo.navarro72@gmail.com,118,Chaqueta Utility Beige,3,86.66,259.98
7315,2026-05-15 19:22:09,20,Carlos Lopez,carlos.lopez18@gmail.com,15,Camiseta Oversize Gris,1,35.55,35.55
7316,2026-05-10 20:10:25,71,Mateo Navarro,mateo.navarro72@gmail.com,19,Camiseta Distressed,4,41.03,164.12
7317,2026-05-13 14:14:17,14,Luis Flores,luis.flores15@gmail.com,100,Hoodie Monocromatico,2,62.0,124.0
7318,2026-05-31 15:16:52,92,Paula Torres,paula.torres53@gmail.com,95,Hoodie Acid Wash,5,55.15,275.75
7319,2026-05-29 10:17:01,37,Camila Rojas,camila.rojas50@gmail.com,36,Camisa Slim Fit Blanca,3,64.32,192.96
7320,2026-05-05 17:05:53,67,Miguel Paspuel,miguel.paspuel30@gmail.com,37,Camisa Loose Fit Gris,1,65.69,65.69
7321,2026-05-03 10:24:07,42,Fernanda Navarro,fernanda.navarro34@gmail.com,45,Jean Skinny Azul,5,76.65,383.25
7322,2026-05-04 00:05:48,26,Pedro Castro,pedro.castro94@gmail.com,89,Hoodie Streetwear Negro,3,46.93,140.79
7323,2026-05-24 14:45:49,5,Daniel Acosta,daniel.acosta85@gmail.com,166,Converse Blancas,4,62.42,249.68
7324,2026-05-25 10:10:14,76,Maria Gomez,maria.gomez80@gmail.com,192,Sudadera Vintage Verde,3,46.72,140.16
7325,2026-05-01 12:30:18,23,Camila Castro,camila.castro71@gmail.com,123,Short Baggy Negro,1,93.51,93.51
7326,2026-05-24 09:46:23,83,Maria Castro,maria.castro9@gmail.com,183,Tank Top Streetwear Azul,4,29.53,118.12
7327,2026-05-06 16:59:07,67,Miguel Paspuel,miguel.paspuel30@gmail.com,152,Pulsera Cuero Negra,3,43.24,129.72
7328,2026-05-23 08:26:35,62,Diego Perez,diego.perez69@gmail.com,17,Camiseta Skate,3,38.29,114.87
7329,2026-05-30 16:48:05,65,Paula Vega,paula.vega31@gmail.com,35,Camisa Rayada Azul,1,62.95,62.95
7330,2026-05-08 04:13:45,1,Jose Suarez,jose.suarez11@gmail.com,142,Gorra Blanca,4,29.54,118.16
7331,2026-05-19 16:10:33,83,Maria Castro,maria.castro9@gmail.com,171,Sneakers Retro Gris,1,69.27,69.27
7332,2026-05-20 18:45:43,41,Luis Gomez,luis.gomez94@gmail.com,30,Camisa Manga Corta Azul,3,56.1,168.3
7333,2026-05-19 18:39:36,92,Paula Torres,paula.torres53@gmail.com,11,Camiseta Retro 90s,4,30.07,120.28
7334,2026-05-18 11:59:20,62,Diego Perez,diego.perez69@gmail.com,83,Hoodie Oversize Gris,5,38.71,193.55
7335,2026-05-15 02:21:36,15,Jose Castro,jose.castro82@gmail.com,46,Jean Skinny Negro,3,78.02,234.06
7336,2026-05-08 18:50:03,99,Valeria Herrera,valeria.herrera1@gmail.com,169,Zapatos Casuales Beige,5,66.53,332.65
7337,2026-05-30 09:21:00,20,Carlos Lopez,carlos.lopez18@gmail.com,194,Conjunto Minimalista Beige,5,50.54,252.7
7338,2026-05-16 12:42:43,14,Luis Flores,luis.flores15@gmail.com,51,Jean Destroyed Azul,4,84.87,339.48
7339,2026-05-15 02:58:31,91,Camila Acosta,camila.acosta41@gmail.com,156,Mochila Streetwear,2,48.72,97.44
7340,2026-05-15 06:22:12,92,Paula Torres,paula.torres53@gmail.com,94,Hoodie Boxy Fit Negro,4,53.78,215.12
7341,2026-05-04 03:31:55,50,Juan Castro,juan.castro81@gmail.com,63,Pantalon Cargo Verde,4,101.31,405.24
7342,2026-05-08 19:40:26,30,Lucia Acosta,lucia.acosta28@gmail.com,58,Jean Oversize Negro,2,94.46,188.92
7343,2026-05-06 05:01:03,5,Daniel Acosta,daniel.acosta85@gmail.com,139,Short Acid Wash,3,25.43,76.29
7344,2026-05-01 14:38:34,15,Jose Castro,jose.castro82@gmail.com,196,Polo Acid Wash Morado,1,54.36,54.36
7345,2026-05-26 07:38:47,22,Emily Perez,emily.perez82@gmail.com,98,Hoodie Retro Purple,2,59.26,118.52
7346,2026-05-29 03:48:22,77,Jose Lopez,jose.lopez69@gmail.com,27,Camisa Satinada Plateada,3,51.99,155.97
7347,2026-05-04 00:33:45,50,Juan Castro,juan.castro81@gmail.com,31,Camisa Coreana Blanca,5,57.47,287.35
7348,2026-05-02 14:21:33,21,Lucia Suarez,lucia.suarez43@gmail.com,156,Mochila Streetwear,4,48.72,194.88
7349,2026-05-12 07:13:02,89,Ana Gomez,ana.gomez98@gmail.com,129,Short Casual Azul,5,101.73,508.65
7350,2026-05-26 18:47:09,46,Daniel Mora,daniel.mora2@gmail.com,172,Sneakers Chunky Blancos,1,70.64,70.64
7351,2026-05-15 09:46:32,21,Lucia Suarez,lucia.suarez43@gmail.com,120,Chaqueta Urban Black,5,89.4,447.0
7352,2026-05-17 06:04:27,8,Paula Benitez,paula.benitez90@gmail.com,124,Short Baggy Beige,3,94.88,284.64
7353,2026-05-24 11:56:33,10,Sofia Torres,sofia.torres60@gmail.com,185,Chompa Graphic Verde,5,33.35,166.75
7354,2026-05-22 03:00:28,80,Mateo Gomez,mateo.gomez40@gmail.com,89,Hoodie Streetwear Negro,2,46.93,93.86
7355,2026-05-06 04:58:20,66,Daniel Cruz,daniel.cruz12@gmail.com,19,Camiseta Distressed,3,41.03,123.09
7356,2026-05-05 22:59:43,53,Fernanda Paspuel,fernanda.paspuel45@gmail.com,188,Tank Top Loose Fit Cafe,1,39.08,39.08
7357,2026-05-15 19:58:08,79,Valeria Cruz,valeria.cruz58@gmail.com,97,Hoodie Urban Blue,2,57.89,115.78
